timestamp, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
1549475631644,-0.158325,-0.656555,-0.759277,0.137195,-0.274390,0.000000
1549475631659,-0.159363,-0.654602,-0.756042,0.167683,-0.259146,0.045732
1549475631667,-0.159363,-0.654114,-0.757141,0.198171,-0.259146,0.076220
1549475631674,-0.158752,-0.655334,-0.761230,0.121951,-0.228659,0.091463
1549475631689,-0.155579,-0.655884,-0.761353,0.076220,-0.198171,0.091463
1549475631697,-0.151550,-0.656189,-0.760925,0.076220,-0.137195,0.076220
1549475631704,-0.153198,-0.655334,-0.760010,0.091463,-0.137195,0.121951
1549475631719,-0.153076,-0.657898,-0.758789,0.167683,-0.167683,0.106707
1549475631727,-0.153870,-0.656982,-0.752808,0.167683,-0.198171,0.152439
1549475631734,-0.151611,-0.650452,-0.751404,0.121951,-0.198171,0.213415
1549475631749,-0.151367,-0.653564,-0.753479,0.121951,-0.213415,0.198171
1549475631757,-0.154236,-0.657776,-0.755432,0.228659,-0.289634,0.198171
1549475631764,-0.156677,-0.658447,-0.758118,0.259146,-0.320122,0.228659
1549475631779,-0.155945,-0.657654,-0.762512,0.198171,-0.304878,0.213415
1549475631787,-0.156921,-0.657654,-0.763306,0.182927,-0.289634,0.167683
1549475631794,-0.154968,-0.656860,-0.756775,0.213415,-0.335366,0.182927
1549475631809,-0.155029,-0.654053,-0.751831,0.228659,-0.365854,0.137195
1549475631817,-0.156433,-0.655273,-0.753723,0.167683,-0.335366,0.137195
1549475631831,-0.154724,-0.657349,-0.757141,0.152439,-0.350610,0.137195
1549475631839,-0.156128,-0.658691,-0.758545,0.121951,-0.350610,0.091463
1549475631847,-0.157410,-0.658936,-0.761353,0.076220,-0.304878,0.121951
1549475631854,-0.157837,-0.657837,-0.762817,0.060976,-0.320122,0.121951
1549475631869,-0.157837,-0.652527,-0.760071,0.106707,-0.320122,0.137195
1549475631877,-0.156128,-0.650330,-0.755981,0.137195,-0.335366,0.106707
1549475631884,-0.154602,-0.653076,-0.752502,0.167683,-0.365854,0.045732
1549475631899,-0.154663,-0.655396,-0.752380,0.213415,-0.365854,0.030488
1549475631906,-0.158325,-0.657776,-0.754639,0.198171,-0.335366,0.015244
1549475631914,-0.160767,-0.658020,-0.758484,0.167683,-0.304878,0.060976
1549475631929,-0.159058,-0.657288,-0.761047,0.198171,-0.274390,0.121951
1549475631937,-0.159607,-0.656494,-0.759766,0.213415,-0.289634,0.167683
1549475631944,-0.159424,-0.654114,-0.758057,0.274390,-0.365854,0.167683
1549475631959,-0.157898,-0.652710,-0.753296,0.304878,-0.350610,0.182927
1549475631967,-0.155823,-0.655151,-0.754517,0.228659,-0.304878,0.137195
1549475631974,-0.158508,-0.657593,-0.758240,0.182927,-0.259146,0.137195
1549475631989,-0.156860,-0.659302,-0.760193,0.182927,-0.243902,0.121951
1549475631997,-0.156738,-0.659424,-0.758972,0.182927,-0.213415,0.137195
1549475632004,-0.158020,-0.657898,-0.758911,0.228659,-0.213415,0.137195
1549475632019,-0.156921,-0.653503,-0.757935,0.320122,-0.243902,0.106707
1549475632026,-0.158386,-0.654114,-0.752014,0.396341,-0.243902,0.106707
1549475632034,-0.156799,-0.655640,-0.752869,0.365854,-0.198171,0.091463
1549475632049,-0.155579,-0.655579,-0.756165,0.289634,-0.213415,0.106707
1549475632057,-0.156677,-0.658569,-0.760925,0.228659,-0.213415,0.137195
1549475632064,-0.157593,-0.659851,-0.761597,0.198171,-0.198171,0.121951
1549475632079,-0.161865,-0.658813,-0.759277,0.213415,-0.228659,0.121951
1549475632087,-0.160339,-0.658875,-0.753479,0.228659,-0.259146,0.121951
